0.00.196.791 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.243.413 W srv  llama_server: -----------------
0.00.243.418 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.243.418 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.243.418 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.243.418 W srv  llama_server: -----------------
0.00.252.581 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.961.811 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.961.823 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.961.836 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.961.841 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.961.846 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.961.862 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.961.868 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.961.872 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.961.877 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.961.882 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.961.886 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.961.893 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.961.898 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.961.903 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.961.918 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.433.921 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 65536, kv_unified = 'false'
0.06.438.076 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.438.092 I srv  llama_server: model loaded
0.06.438.094 I srv  llama_server: listening on http://127.0.0.1:8097
2.41.321.261 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
11.14.021.592 I slot print_timing: id  0 | task 22834 |       total time =     140.80 ms /    10 tokens
11.14.021.593 I slot print_timing: id  0 | task 22834 |    graphs reused =      21803
11.14.021.613 I slot      release: id  0 | task 22834 | stop processing: n_tokens = 100, truncated = 0
11.14.045.613 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 673831518
11.14.155.571 I slot launch_slot_: id  0 | task 22841 | processing task, is_child = 0
11.14.904.205 I slot print_timing: id  0 | task 22841 | prompt eval time =      61.08 ms /     4 tokens (   15.27 ms per token,    65.49 tokens per second)
11.14.904.212 I slot print_timing: id  0 | task 22841 |        eval time =     687.53 ms /    50 tokens (   13.75 ms per token,    72.72 tokens per second)
11.14.904.213 I slot print_timing: id  0 | task 22841 |       total time =     748.61 ms /    54 tokens
11.14.904.214 I slot print_timing: id  0 | task 22841 |    graphs reused =      21851
11.14.904.344 I slot      release: id  0 | task 22841 | stop processing: n_tokens = 12015, truncated = 0
11.14.939.068 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.445 (> 0.100 thold), f_keep = 0.443
11.15.108.694 I slot launch_slot_: id  0 | task 22892 | processing task, is_child = 0
11.15.210.659 I slot print_timing: id  0 | task 22892 | prompt eval time =      62.80 ms /     4 tokens (   15.70 ms per token,    63.69 tokens per second)
11.15.210.665 I slot print_timing: id  0 | task 22892 |        eval time =      39.12 ms /     3 tokens (   13.04 ms per token,    76.68 tokens per second)
11.15.210.667 I slot print_timing: id  0 | task 22892 |       total time =     101.93 ms /     7 tokens
11.15.210.667 I slot print_timing: id  0 | task 22892 |    graphs reused =      21852
11.15.210.798 I slot      release: id  0 | task 22892 | stop processing: n_tokens = 11973, truncated = 0
11.15.233.135 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 675020703
11.15.365.291 I slot launch_slot_: id  0 | task 22896 | processing task, is_child = 0
11.17.407.576 I slot print_timing: id  0 | task 22896 | prompt eval time =      59.97 ms /     4 tokens (   14.99 ms per token,    66.70 tokens per second)
11.17.407.580 I slot print_timing: id  0 | task 22896 |        eval time =    1982.29 ms /   149 tokens (   13.30 ms per token,    75.17 tokens per second)
11.17.407.581 I slot print_timing: id  0 | task 22896 |       total time =    2042.26 ms /   153 tokens
11.17.407.581 I slot print_timing: id  0 | task 22896 |    graphs reused =      21998
11.17.407.612 I slot      release: id  0 | task 22896 | stop processing: n_tokens = 590, truncated = 0
11.17.425.609 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.137 (> 0.100 thold), f_keep = 0.022
11.17.504.372 I slot launch_slot_: id  0 | task 23046 | processing task, is_child = 0
11.17.646.011 I slot print_timing: id  0 | task 23046 | prompt eval time =      59.52 ms /     4 tokens (   14.88 ms per token,    67.21 tokens per second)
11.17.646.017 I slot print_timing: id  0 | task 23046 |        eval time =      82.10 ms /     6 tokens (   13.68 ms per token,    73.08 tokens per second)
11.17.646.018 I slot print_timing: id  0 | task 23046 |       total time =     141.62 ms /    10 tokens
11.17.646.019 I slot print_timing: id  0 | task 23046 |    graphs reused =      22002
11.17.646.039 I slot      release: id  0 | task 23046 | stop processing: n_tokens = 100, truncated = 0
11.17.659.336 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 677455944
11.17.770.145 I slot launch_slot_: id  0 | task 23053 | processing task, is_child = 0
11.19.242.603 I slot print_timing: id  0 | task 23053 | prompt eval time =      60.21 ms /     4 tokens (   15.05 ms per token,    66.43 tokens per second)
11.19.242.609 I slot print_timing: id  0 | task 23053 |        eval time =    1412.22 ms /   102 tokens (   13.85 ms per token,    72.23 tokens per second)
11.19.242.610 I slot print_timing: id  0 | task 23053 |       total time =    1472.43 ms /   106 tokens
11.19.242.610 I slot print_timing: id  0 | task 23053 |    graphs reused =      22101
11.19.242.736 I slot      release: id  0 | task 23053 | stop processing: n_tokens = 12067, truncated = 0
11.19.257.395 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.445 (> 0.100 thold), f_keep = 0.442
11.19.419.333 I slot launch_slot_: id  0 | task 23156 | processing task, is_child = 0
11.22.491.421 I slot print_timing: id  0 | task 23156 | n_decoded =    219, tg =  72.72 t/s, tg_3s =  72.72 t/s
11.25.501.022 I slot print_timing: id  0 | task 23156 | n_decoded =    438, tg =  72.74 t/s, tg_3s =  72.77 t/s
11.27.399.342 I slot print_timing: id  0 | task 23156 | prompt eval time =      60.37 ms /     4 tokens (   15.09 ms per token,    66.25 tokens per second)
11.27.399.348 I slot print_timing: id  0 | task 23156 |        eval time =    7919.60 ms /   576 tokens (   13.75 ms per token,    72.73 tokens per second)
11.27.399.349 I slot print_timing: id  0 | task 23156 |       total time =    7979.97 ms /   580 tokens
11.27.399.349 I slot print_timing: id  0 | task 23156 |    graphs reused =      22672
11.27.399.475 I slot      release: id  0 | task 23156 | stop processing: n_tokens = 12546, truncated = 0
11.27.425.885 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 687209380
11.27.530.548 I slot launch_slot_: id  0 | task 23733 | processing task, is_child = 0
11.27.747.125 I slot print_timing: id  0 | task 23733 | prompt eval time =     166.36 ms /   447 tokens (    0.37 ms per token,  2686.93 tokens per second)
11.27.747.130 I slot print_timing: id  0 | task 23733 |        eval time =      50.19 ms /     4 tokens (   12.55 ms per token,    79.69 tokens per second)
11.27.747.131 I slot print_timing: id  0 | task 23733 |       total time =     216.56 ms /   451 tokens
11.27.747.132 I slot print_timing: id  0 | task 23733 |    graphs reused =      22674
11.27.747.162 I slot      release: id  0 | task 23733 | stop processing: n_tokens = 450, truncated = 0
11.27.751.589 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.029
11.27.810.755 I slot launch_slot_: id  0 | task 23739 | processing task, is_child = 0
11.27.981.419 I slot print_timing: id  0 | task 23739 | prompt eval time =      89.53 ms /    97 tokens (    0.92 ms per token,  1083.39 tokens per second)
11.27.981.424 I slot print_timing: id  0 | task 23739 |        eval time =      81.11 ms /     6 tokens (   13.52 ms per token,    73.98 tokens per second)
11.27.981.426 I slot print_timing: id  0 | task 23739 |       total time =     170.64 ms /   103 tokens
11.27.981.426 I slot print_timing: id  0 | task 23739 |    graphs reused =      22678
11.27.981.446 I slot      release: id  0 | task 23739 | stop processing: n_tokens = 102, truncated = 0
11.27.997.427 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 687791351
11.28.088.329 I slot launch_slot_: id  0 | task 23747 | processing task, is_child = 0
11.31.238.750 I slot print_timing: id  0 | task 23747 | prompt processing, n_tokens =  11497, progress = 0.96, t =   3.15 s / 3649.38 tokens per second
11.31.375.725 I slot print_timing: id  0 | task 23747 | prompt processing, n_tokens =  12009, progress = 1.00, t =   3.29 s / 3653.07 tokens per second
11.31.511.653 I slot print_timing: id  0 | task 23747 | prompt eval time =    3367.25 ms / 12013 tokens (    0.28 ms per token,  3567.60 tokens per second)
11.31.511.659 I slot print_timing: id  0 | task 23747 |        eval time =      56.05 ms /     4 tokens (   14.01 ms per token,    71.37 tokens per second)
11.31.511.660 I slot print_timing: id  0 | task 23747 |       total time =    3423.30 ms / 12017 tokens
11.31.511.660 I slot print_timing: id  0 | task 23747 |    graphs reused =      22680
11.31.511.784 I slot      release: id  0 | task 23747 | stop processing: n_tokens = 12016, truncated = 0
11.31.530.043 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.443
11.31.633.032 I slot launch_slot_: id  0 | task 23759 | processing task, is_child = 0
11.34.757.192 I slot print_timing: id  0 | task 23759 | prompt processing, n_tokens =  11340, progress = 0.96, t =   3.12 s / 3629.80 tokens per second
11.34.872.389 I slot print_timing: id  0 | task 23759 | prompt processing, n_tokens =  11852, progress = 1.00, t =   3.24 s / 3658.78 tokens per second
11.35.001.705 I slot print_timing: id  0 | task 23759 | prompt eval time =    3330.05 ms / 11856 tokens (    0.28 ms per token,  3560.31 tokens per second)
11.35.001.710 I slot print_timing: id  0 | task 23759 |        eval time =      38.60 ms /     3 tokens (   12.87 ms per token,    77.72 tokens per second)
11.35.001.711 I slot print_timing: id  0 | task 23759 |       total time =    3368.65 ms / 11859 tokens
11.35.001.712 I slot print_timing: id  0 | task 23759 |    graphs reused =      22681
11.35.001.839 I slot      release: id  0 | task 23759 | stop processing: n_tokens = 11858, truncated = 0
11.35.035.433 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 694811744
11.35.035.772 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 469.676 MiB)
11.35.179.673 I slot launch_slot_: id  0 | task 23770 | processing task, is_child = 0
11.35.285.112 I slot print_timing: id  0 | task 23770 | prompt eval time =      54.72 ms /     4 tokens (   13.68 ms per token,    73.10 tokens per second)
11.35.285.116 I slot print_timing: id  0 | task 23770 |        eval time =      50.70 ms /     4 tokens (   12.67 ms per token,    78.90 tokens per second)
11.35.285.117 I slot print_timing: id  0 | task 23770 |       total time =     105.42 ms /     8 tokens
11.35.285.117 I slot print_timing: id  0 | task 23770 |    graphs reused =      22683
11.35.285.148 I slot      release: id  0 | task 23770 | stop processing: n_tokens = 450, truncated = 0
11.35.294.154 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.029
11.35.373.898 I slot launch_slot_: id  0 | task 23775 | processing task, is_child = 0
11.35.509.911 I slot print_timing: id  0 | task 23775 | prompt eval time =      54.40 ms /     4 tokens (   13.60 ms per token,    73.53 tokens per second)
11.35.509.916 I slot print_timing: id  0 | task 23775 |        eval time =      81.58 ms /     6 tokens (   13.60 ms per token,    73.54 tokens per second)
11.35.509.917 I slot print_timing: id  0 | task 23775 |       total time =     135.99 ms /    10 tokens
11.35.509.918 I slot print_timing: id  0 | task 23775 |    graphs reused =      22687
11.35.509.938 I slot      release: id  0 | task 23775 | stop processing: n_tokens = 102, truncated = 0
11.35.529.218 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 695319844
11.35.529.303 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 875.286 MiB)
11.35.666.937 I slot launch_slot_: id  0 | task 23782 | processing task, is_child = 0
11.36.454.841 I slot print_timing: id  0 | task 23782 | prompt eval time =      61.35 ms /     4 tokens (   15.34 ms per token,    65.19 tokens per second)
11.36.454.848 I slot print_timing: id  0 | task 23782 |        eval time =     726.52 ms /    52 tokens (   13.97 ms per token,    71.57 tokens per second)
11.36.454.849 I slot print_timing: id  0 | task 23782 |       total time =     787.88 ms /    56 tokens
11.36.454.849 I slot print_timing: id  0 | task 23782 |    graphs reused =      22736
11.36.454.982 I slot      release: id  0 | task 23782 | stop processing: n_tokens = 12064, truncated = 0
11.36.468.907 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.442
11.36.636.752 I slot launch_slot_: id  0 | task 23835 | processing task, is_child = 0
11.37.642.104 I slot print_timing: id  0 | task 23835 | prompt eval time =      63.64 ms /     4 tokens (   15.91 ms per token,    62.85 tokens per second)
11.37.642.109 I slot print_timing: id  0 | task 23835 |        eval time =     941.69 ms /    69 tokens (   13.65 ms per token,    73.27 tokens per second)
11.37.642.110 I slot print_timing: id  0 | task 23835 |       total time =    1005.33 ms /    73 tokens
11.37.642.110 I slot print_timing: id  0 | task 23835 |    graphs reused =      22803
11.37.642.235 I slot      release: id  0 | task 23835 | stop processing: n_tokens = 11924, truncated = 0
11.37.661.720 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 697452141
11.37.794.700 I slot launch_slot_: id  0 | task 23905 | processing task, is_child = 0
11.37.906.190 I slot print_timing: id  0 | task 23905 | prompt eval time =      60.22 ms /     4 tokens (   15.06 ms per token,    66.42 tokens per second)
11.37.906.195 I slot print_timing: id  0 | task 23905 |        eval time =      51.23 ms /     4 tokens (   12.81 ms per token,    78.08 tokens per second)
11.37.906.196 I slot print_timing: id  0 | task 23905 |       total time =     111.45 ms /     8 tokens
11.37.906.196 I slot print_timing: id  0 | task 23905 |    graphs reused =      22805
11.37.906.228 I slot      release: id  0 | task 23905 | stop processing: n_tokens = 450, truncated = 0
11.37.924.661 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.029
11.38.004.874 I slot launch_slot_: id  0 | task 23910 | processing task, is_child = 0
11.38.148.157 I slot print_timing: id  0 | task 23910 | prompt eval time =      60.52 ms /     4 tokens (   15.13 ms per token,    66.09 tokens per second)
11.38.148.163 I slot print_timing: id  0 | task 23910 |        eval time =      82.74 ms /     6 tokens (   13.79 ms per token,    72.52 tokens per second)
11.38.148.164 I slot print_timing: id  0 | task 23910 |       total time =     143.26 ms /    10 tokens
11.38.148.165 I slot print_timing: id  0 | task 23910 |    graphs reused =      22809
11.38.148.187 I slot      release: id  0 | task 23910 | stop processing: n_tokens = 102, truncated = 0
11.38.161.431 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 697958093
11.38.273.957 I slot launch_slot_: id  0 | task 23917 | processing task, is_child = 0
11.39.033.603 I slot print_timing: id  0 | task 23917 | prompt eval time =      61.07 ms /     4 tokens (   15.27 ms per token,    65.50 tokens per second)
11.39.033.611 I slot print_timing: id  0 | task 23917 |        eval time =     698.55 ms /    50 tokens (   13.97 ms per token,    71.58 tokens per second)
11.39.033.611 I slot print_timing: id  0 | task 23917 |       total time =     759.62 ms /    54 tokens
11.39.033.612 I slot print_timing: id  0 | task 23917 |    graphs reused =      22856
11.39.033.759 I slot      release: id  0 | task 23917 | stop processing: n_tokens = 12062, truncated = 0
11.39.060.821 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.442
11.39.229.056 I slot launch_slot_: id  0 | task 23968 | processing task, is_child = 0
11.40.510.816 I slot print_timing: id  0 | task 23968 | prompt eval time =      61.72 ms /     4 tokens (   15.43 ms per token,    64.81 tokens per second)
11.40.510.822 I slot print_timing: id  0 | task 23968 |        eval time =    1220.02 ms /    89 tokens (   13.71 ms per token,    72.95 tokens per second)
11.40.510.822 I slot print_timing: id  0 | task 23968 |       total time =    1281.73 ms /    93 tokens
11.40.510.823 I slot print_timing: id  0 | task 23968 |    graphs reused =      22943
11.40.510.955 I slot      release: id  0 | task 23968 | stop processing: n_tokens = 11944, truncated = 0
11.40.518.122 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 700320861
11.40.652.731 I slot launch_slot_: id  0 | task 24058 | processing task, is_child = 0
11.43.319.682 I slot print_timing: id  0 | task 24058 | prompt eval time =      61.18 ms /     4 tokens (   15.29 ms per token,    65.38 tokens per second)
11.43.319.687 I slot print_timing: id  0 | task 24058 |        eval time =    2605.75 ms /   196 tokens (   13.29 ms per token,    75.22 tokens per second)
11.43.319.688 I slot print_timing: id  0 | task 24058 |       total time =    2666.93 ms /   200 tokens
11.43.319.688 I slot print_timing: id  0 | task 24058 |    graphs reused =      23136
11.43.319.718 I slot      release: id  0 | task 24058 | stop processing: n_tokens = 642, truncated = 0
11.43.324.352 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.020
11.43.403.296 I slot launch_slot_: id  0 | task 24255 | processing task, is_child = 0
11.43.544.721 I slot print_timing: id  0 | task 24255 | prompt eval time =      59.28 ms /     4 tokens (   14.82 ms per token,    67.48 tokens per second)
11.43.544.727 I slot print_timing: id  0 | task 24255 |        eval time =      82.12 ms /     6 tokens (   13.69 ms per token,    73.06 tokens per second)
11.43.544.727 I slot print_timing: id  0 | task 24255 |       total time =     141.40 ms /    10 tokens
11.43.544.728 I slot print_timing: id  0 | task 24255 |    graphs reused =      23140
