0.00.084.672 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.134.732 W srv  llama_server: -----------------
0.00.134.737 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.134.737 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.134.738 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.134.738 W srv  llama_server: -----------------
0.00.142.362 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.848.505 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.848.517 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.848.531 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.848.536 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.848.541 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.848.558 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.848.563 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.848.567 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.848.572 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.848.577 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.848.582 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.848.588 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.848.594 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.848.599 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.848.614 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.335.429 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.06.339.651 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.339.666 I srv  llama_server: model loaded
0.06.339.668 I srv  llama_server: listening on http://127.0.0.1:8097
0.20.914.694 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
12.31.721.560 I slot print_timing: id  0 | task 2791 | prompt processing, n_tokens =  17208, progress = 0.97, t =   4.82 s / 3572.91 tokens per second
12.31.862.234 I slot print_timing: id  0 | task 2791 | prompt processing, n_tokens =  17720, progress = 1.00, t =   4.96 s / 3574.80 tokens per second
12.31.999.597 I slot print_timing: id  0 | task 2791 | prompt eval time =    5055.16 ms / 17724 tokens (    0.29 ms per token,  3506.12 tokens per second)
12.31.999.603 I slot print_timing: id  0 | task 2791 |        eval time =      39.12 ms /     3 tokens (   13.04 ms per token,    76.69 tokens per second)
12.31.999.603 I slot print_timing: id  0 | task 2791 |       total time =    5094.28 ms / 17727 tokens
12.31.999.604 I slot print_timing: id  0 | task 2791 |    graphs reused =       1234
12.31.999.786 I slot      release: id  0 | task 2791 | stop processing: n_tokens = 17726, truncated = 0
12.32.046.576 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
12.32.047.057 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.975 MiB)
12.32.209.644 I slot launch_slot_: id  0 | task 2805 | processing task, is_child = 0
12.35.548.671 I slot print_timing: id  0 | task 2805 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3680.15 tokens per second
12.36.142.796 I slot print_timing: id  0 | task 2805 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3644.94 tokens per second
12.36.750.996 I slot print_timing: id  0 | task 2805 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.54 s / 3607.76 tokens per second
12.37.158.227 I slot print_timing: id  0 | task 2805 | prompt processing, n_tokens =  17473, progress = 0.97, t =   4.95 s / 3530.93 tokens per second
12.37.282.116 I slot print_timing: id  0 | task 2805 | prompt processing, n_tokens =  17985, progress = 1.00, t =   5.07 s / 3545.63 tokens per second
12.37.407.502 I slot print_timing: id  0 | task 2805 | prompt eval time =    5159.03 ms / 17989 tokens (    0.29 ms per token,  3486.90 tokens per second)
12.37.407.513 I slot print_timing: id  0 | task 2805 |        eval time =      38.80 ms /     3 tokens (   12.94 ms per token,    77.31 tokens per second)
12.37.407.514 I slot print_timing: id  0 | task 2805 |       total time =    5197.83 ms / 17992 tokens
12.37.407.515 I slot print_timing: id  0 | task 2805 |    graphs reused =       1235
12.37.407.690 I slot      release: id  0 | task 2805 | stop processing: n_tokens = 17991, truncated = 0
12.37.437.603 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
12.37.438.129 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1043.822 MiB)
12.37.594.925 I slot launch_slot_: id  0 | task 2819 | processing task, is_child = 0
12.40.938.761 I slot print_timing: id  0 | task 2819 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3674.85 tokens per second
12.41.533.222 I slot print_timing: id  0 | task 2819 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.94 s / 3640.17 tokens per second
12.42.127.729 I slot print_timing: id  0 | task 2819 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.53 s / 3614.56 tokens per second
12.42.537.691 I slot print_timing: id  0 | task 2819 | prompt processing, n_tokens =  17492, progress = 0.97, t =   4.94 s / 3538.92 tokens per second
12.42.660.198 I slot print_timing: id  0 | task 2819 | prompt processing, n_tokens =  18004, progress = 1.00, t =   5.07 s / 3554.41 tokens per second
12.42.792.471 I slot print_timing: id  0 | task 2819 | prompt eval time =    5158.13 ms / 18008 tokens (    0.29 ms per token,  3491.19 tokens per second)
12.42.792.477 I slot print_timing: id  0 | task 2819 |        eval time =      39.39 ms /     3 tokens (   13.13 ms per token,    76.16 tokens per second)
12.42.792.478 I slot print_timing: id  0 | task 2819 |       total time =    5197.52 ms / 18011 tokens
12.42.792.478 I slot print_timing: id  0 | task 2819 |    graphs reused =       1236
12.42.792.655 I slot      release: id  0 | task 2819 | stop processing: n_tokens = 18010, truncated = 0
12.42.827.349 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
12.42.828.297 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1037.643 MiB)
12.42.992.105 I slot launch_slot_: id  0 | task 2833 | processing task, is_child = 0
12.46.329.453 I slot print_timing: id  0 | task 2833 | prompt processing, n_tokens =  12288, progress = 0.69, t =   3.34 s / 3681.99 tokens per second
12.46.923.125 I slot print_timing: id  0 | task 2833 | prompt processing, n_tokens =  14336, progress = 0.81, t =   3.93 s / 3646.91 tokens per second
12.47.523.913 I slot print_timing: id  0 | task 2833 | prompt processing, n_tokens =  16384, progress = 0.92, t =   4.53 s / 3615.35 tokens per second
12.47.813.793 I slot print_timing: id  0 | task 2833 | prompt processing, n_tokens =  17209, progress = 0.97, t =   4.82 s / 3569.10 tokens per second
12.47.954.805 I slot print_timing: id  0 | task 2833 | prompt processing, n_tokens =  17721, progress = 1.00, t =   4.96 s / 3570.86 tokens per second
12.48.066.009 I slot print_timing: id  0 | task 2833 | prompt eval time =    5052.44 ms / 17725 tokens (    0.29 ms per token,  3508.21 tokens per second)
12.48.066.014 I slot print_timing: id  0 | task 2833 |        eval time =      21.44 ms /     2 tokens (   10.72 ms per token,    93.28 tokens per second)
12.48.066.015 I slot print_timing: id  0 | task 2833 |       total time =    5073.88 ms / 17727 tokens
12.48.066.015 I slot print_timing: id  0 | task 2833 |    graphs reused =       1236
12.48.066.194 I slot      release: id  0 | task 2833 | stop processing: n_tokens = 17726, truncated = 0
12.48.087.619 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
12.48.088.095 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1052.493 MiB)
12.48.246.455 I slot launch_slot_: id  0 | task 2846 | processing task, is_child = 0
12.51.283.520 I slot print_timing: id  0 | task 2846 | prompt processing, n_tokens =  10240, progress = 0.57, t =   3.04 s / 3371.71 tokens per second
12.51.962.449 I slot print_timing: id  0 | task 2846 | prompt processing, n_tokens =  12288, progress = 0.69, t =   3.72 s / 3306.82 tokens per second
12.52.672.107 I slot print_timing: id  0 | task 2846 | prompt processing, n_tokens =  14336, progress = 0.80, t =   4.43 s / 3239.32 tokens per second
12.53.378.910 I slot print_timing: id  0 | task 2846 | prompt processing, n_tokens =  16384, progress = 0.92, t =   5.13 s / 3192.26 tokens per second
12.53.737.058 I slot print_timing: id  0 | task 2846 | prompt processing, n_tokens =  17360, progress = 0.97, t =   5.49 s / 3161.79 tokens per second
12.53.928.830 I slot print_timing: id  0 | task 2846 | prompt processing, n_tokens =  17872, progress = 1.00, t =   5.68 s / 3145.18 tokens per second
12.54.632.956 I slot print_timing: id  0 | task 2846 | prompt eval time =    5794.81 ms / 17876 tokens (    0.32 ms per token,  3084.83 tokens per second)
12.54.632.961 I slot print_timing: id  0 | task 2846 |        eval time =     591.66 ms /    36 tokens (   16.44 ms per token,    60.85 tokens per second)
12.54.632.962 I slot print_timing: id  0 | task 2846 |       total time =    6386.47 ms / 17912 tokens
12.54.632.962 I slot print_timing: id  0 | task 2846 |    graphs reused =       1270
12.54.633.140 I slot      release: id  0 | task 2846 | stop processing: n_tokens = 17911, truncated = 0
12.54.660.091 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
12.54.661.001 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.211 MiB)
12.54.820.346 I slot launch_slot_: id  0 | task 2893 | processing task, is_child = 0
12.58.053.369 I slot print_timing: id  0 | task 2893 | prompt processing, n_tokens =  10240, progress = 0.57, t =   3.23 s / 3167.34 tokens per second
12.58.740.827 I slot print_timing: id  0 | task 2893 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.92 s / 3134.33 tokens per second
12.59.437.152 I slot print_timing: id  0 | task 2893 | prompt processing, n_tokens =  14336, progress = 0.80, t =   4.62 s / 3105.20 tokens per second
13.00.110.362 I slot print_timing: id  0 | task 2893 | prompt processing, n_tokens =  16384, progress = 0.91, t =   5.29 s / 3097.17 tokens per second
13.00.486.710 I slot print_timing: id  0 | task 2893 | prompt processing, n_tokens =  17486, progress = 0.97, t =   5.67 s / 3085.94 tokens per second
13.00.606.165 I slot print_timing: id  0 | task 2893 | prompt processing, n_tokens =  17998, progress = 1.00, t =   5.79 s / 3110.72 tokens per second
13.01.401.887 I slot print_timing: id  0 | task 2893 | prompt eval time =    5880.22 ms / 18002 tokens (    0.33 ms per token,  3061.45 tokens per second)
13.01.401.893 I slot print_timing: id  0 | task 2893 |        eval time =     701.30 ms /    50 tokens (   14.03 ms per token,    71.30 tokens per second)
13.01.401.894 I slot print_timing: id  0 | task 2893 |       total time =    6581.52 ms / 18052 tokens
13.01.401.894 I slot print_timing: id  0 | task 2893 |    graphs reused =       1318
13.01.402.084 I slot      release: id  0 | task 2893 | stop processing: n_tokens = 18051, truncated = 0
13.01.437.637 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
13.01.438.132 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1046.679 MiB)
13.01.601.426 I slot launch_slot_: id  0 | task 2954 | processing task, is_child = 0
13.04.939.642 I slot print_timing: id  0 | task 2954 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3681.03 tokens per second
13.05.526.903 I slot print_timing: id  0 | task 2954 | prompt processing, n_tokens =  14336, progress = 0.79, t =   3.93 s / 3652.06 tokens per second
13.06.141.390 I slot print_timing: id  0 | task 2954 | prompt processing, n_tokens =  16384, progress = 0.90, t =   4.54 s / 3608.86 tokens per second
13.06.558.597 I slot print_timing: id  0 | task 2954 | prompt processing, n_tokens =  17642, progress = 0.97, t =   4.96 s / 3558.90 tokens per second
13.06.699.885 I slot print_timing: id  0 | task 2954 | prompt processing, n_tokens =  18154, progress = 1.00, t =   5.10 s / 3560.70 tokens per second
13.06.867.009 I slot print_timing: id  0 | task 2954 | prompt eval time =    5185.30 ms / 18158 tokens (    0.29 ms per token,  3501.82 tokens per second)
13.06.867.014 I slot print_timing: id  0 | task 2954 |        eval time =      80.26 ms /     6 tokens (   13.38 ms per token,    74.76 tokens per second)
13.06.867.015 I slot print_timing: id  0 | task 2954 |       total time =    5265.56 ms / 18164 tokens
13.06.867.015 I slot print_timing: id  0 | task 2954 |    graphs reused =       1322
13.06.867.187 I slot      release: id  0 | task 2954 | stop processing: n_tokens = 18163, truncated = 0
13.06.905.387 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
13.06.906.338 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1067.376 MiB)
13.07.064.155 I slot launch_slot_: id  0 | task 2971 | processing task, is_child = 0
13.10.408.141 I slot print_timing: id  0 | task 2971 | prompt processing, n_tokens =  12288, progress = 0.69, t =   3.34 s / 3674.68 tokens per second
13.11.000.851 I slot print_timing: id  0 | task 2971 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.94 s / 3641.65 tokens per second
13.11.605.881 I slot print_timing: id  0 | task 2971 | prompt processing, n_tokens =  16384, progress = 0.92, t =   4.54 s / 3607.46 tokens per second
13.11.907.107 I slot print_timing: id  0 | task 2971 | prompt processing, n_tokens =  17363, progress = 0.97, t =   4.84 s / 3585.23 tokens per second
13.12.065.790 I slot print_timing: id  0 | task 2971 | prompt processing, n_tokens =  17875, progress = 1.00, t =   5.00 s / 3573.85 tokens per second
13.12.185.225 I slot print_timing: id  0 | task 2971 | prompt eval time =    5099.06 ms / 17879 tokens (    0.29 ms per token,  3506.33 tokens per second)
13.12.185.231 I slot print_timing: id  0 | task 2971 |        eval time =      21.98 ms /     2 tokens (   10.99 ms per token,    91.00 tokens per second)
13.12.185.232 I slot print_timing: id  0 | task 2971 |       total time =    5121.04 ms / 17881 tokens
13.12.185.232 I slot print_timing: id  0 | task 2971 |    graphs reused =       1322
13.12.185.414 I slot      release: id  0 | task 2971 | stop processing: n_tokens = 17880, truncated = 0
13.12.219.070 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
13.12.219.557 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1037.775 MiB)
13.12.382.389 I slot launch_slot_: id  0 | task 2984 | processing task, is_child = 0
13.15.719.883 I slot print_timing: id  0 | task 2984 | prompt processing, n_tokens =  12288, progress = 0.69, t =   3.34 s / 3681.84 tokens per second
13.16.314.770 I slot print_timing: id  0 | task 2984 | prompt processing, n_tokens =  14336, progress = 0.81, t =   3.93 s / 3645.65 tokens per second
13.16.922.778 I slot print_timing: id  0 | task 2984 | prompt processing, n_tokens =  16384, progress = 0.93, t =   4.54 s / 3608.52 tokens per second
13.17.204.612 I slot print_timing: id  0 | task 2984 | prompt processing, n_tokens =  17191, progress = 0.97, t =   4.82 s / 3564.97 tokens per second
13.17.345.391 I slot print_timing: id  0 | task 2984 | prompt processing, n_tokens =  17703, progress = 1.00, t =   4.96 s / 3567.01 tokens per second
13.17.457.973 I slot print_timing: id  0 | task 2984 | prompt eval time =    5053.97 ms / 17707 tokens (    0.29 ms per token,  3503.59 tokens per second)
13.17.457.977 I slot print_timing: id  0 | task 2984 |        eval time =      21.59 ms /     2 tokens (   10.80 ms per token,    92.61 tokens per second)
13.17.457.978 I slot print_timing: id  0 | task 2984 |       total time =    5075.56 ms / 17709 tokens
13.17.457.978 I slot print_timing: id  0 | task 2984 |    graphs reused =       1322
13.17.458.149 I slot      release: id  0 | task 2984 | stop processing: n_tokens = 17708, truncated = 0
13.17.487.379 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
13.17.488.283 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1046.579 MiB)
13.17.645.244 I slot launch_slot_: id  0 | task 2997 | processing task, is_child = 0
13.21.000.145 I slot print_timing: id  0 | task 2997 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.35 s / 3662.73 tokens per second
13.21.580.199 I slot print_timing: id  0 | task 2997 | prompt processing, n_tokens =  14336, progress = 0.79, t =   3.93 s / 3643.27 tokens per second
13.22.175.190 I slot print_timing: id  0 | task 2997 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.53 s / 3616.84 tokens per second
13.22.588.505 I slot print_timing: id  0 | task 2997 | prompt processing, n_tokens =  17530, progress = 0.97, t =   4.94 s / 3546.26 tokens per second
13.22.719.184 I slot print_timing: id  0 | task 2997 | prompt processing, n_tokens =  18042, progress = 1.00, t =   5.07 s / 3555.84 tokens per second
13.22.839.498 I slot print_timing: id  0 | task 2997 | prompt eval time =    5155.31 ms / 18046 tokens (    0.29 ms per token,  3500.47 tokens per second)
13.22.839.504 I slot print_timing: id  0 | task 2997 |        eval time =      38.92 ms /     3 tokens (   12.97 ms per token,    77.08 tokens per second)
13.22.839.505 I slot print_timing: id  0 | task 2997 |       total time =    5194.23 ms / 18049 tokens
13.22.839.506 I slot print_timing: id  0 | task 2997 |    graphs reused =       1323
13.22.839.684 I slot      release: id  0 | task 2997 | stop processing: n_tokens = 18048, truncated = 0
13.22.858.283 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
13.22.858.843 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.211 MiB)
13.23.022.669 I slot launch_slot_: id  0 | task 3011 | processing task, is_child = 0
13.26.361.697 I slot print_timing: id  0 | task 3011 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3680.14 tokens per second
13.26.955.100 I slot print_timing: id  0 | task 3011 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3645.60 tokens per second
13.27.563.937 I slot print_timing: id  0 | task 3011 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.54 s / 3607.82 tokens per second
13.27.960.492 I slot print_timing: id  0 | task 3011 | prompt processing, n_tokens =  17500, progress = 0.97, t =   4.94 s / 3544.09 tokens per second
13.28.079.883 I slot print_timing: id  0 | task 3011 | prompt processing, n_tokens =  18012, progress = 1.00, t =   5.06 s / 3561.66 tokens per second
13.31.189.729 I slot print_timing: id  0 | task 3011 | n_decoded =    214, tg =  71.01 t/s, tg_3s =  71.01 t/s
13.32.441.918 I slot print_timing: id  0 | task 3011 | prompt eval time =    5153.27 ms / 18016 tokens (    0.29 ms per token,  3496.04 tokens per second)
13.32.441.923 I slot print_timing: id  0 | task 3011 |        eval time =    4265.96 ms /   303 tokens (   14.08 ms per token,    71.03 tokens per second)
13.32.441.924 I slot print_timing: id  0 | task 3011 |       total time =    9419.23 ms / 18319 tokens
13.32.441.924 I slot print_timing: id  0 | task 3011 |    graphs reused =       1623
13.32.442.098 I slot      release: id  0 | task 3011 | stop processing: n_tokens = 18318, truncated = 0
