0.00.085.544 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.136.913 W srv  llama_server: -----------------
0.00.136.917 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.136.918 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.136.918 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.136.918 W srv  llama_server: -----------------
0.00.141.225 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.919.602 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.919.613 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.919.626 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.919.631 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.919.635 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.919.652 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.919.657 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.919.662 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.919.666 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.919.671 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.919.676 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.919.682 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.919.688 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.919.693 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.919.707 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.320.771 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 65536, kv_unified = 'false'
0.06.324.895 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.324.910 I srv  llama_server: model loaded
0.06.324.913 I srv  llama_server: listening on http://127.0.0.1:8097
0.06.697.227 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
351.42.942.894 I slot launch_slot_: id  0 | task 25729 | processing task, is_child = 0
351.43.104.421 I slot print_timing: id  0 | task 25729 | prompt eval time =      67.04 ms /     4 tokens (   16.76 ms per token,    59.67 tokens per second)
351.43.104.428 I slot print_timing: id  0 | task 25729 |        eval time =      94.47 ms /     6 tokens (   15.74 ms per token,    63.51 tokens per second)
351.43.104.429 I slot print_timing: id  0 | task 25729 |       total time =     161.51 ms /    10 tokens
351.43.104.430 I slot print_timing: id  0 | task 25729 |    graphs reused =      16810
351.43.104.461 I slot      release: id  0 | task 25729 | stop processing: n_tokens = 90, truncated = 0
351.43.125.822 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 21100605699
351.43.251.031 I slot launch_slot_: id  0 | task 25736 | processing task, is_child = 0
351.46.412.306 I slot print_timing: id  0 | task 25736 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.16 s / 3239.24 tokens per second
351.47.095.309 I slot print_timing: id  0 | task 25736 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.84 s / 3196.47 tokens per second
351.47.408.210 I slot print_timing: id  0 | task 25736 | prompt processing, n_tokens =  13177, progress = 0.96, t =   4.16 s / 3169.73 tokens per second
351.47.579.085 I slot print_timing: id  0 | task 25736 | prompt processing, n_tokens =  13689, progress = 1.00, t =   4.33 s / 3162.88 tokens per second
351.47.756.150 I slot print_timing: id  0 | task 25736 | prompt eval time =    4435.94 ms / 13693 tokens (    0.32 ms per token,  3086.83 tokens per second)
351.47.756.160 I slot print_timing: id  0 | task 25736 |        eval time =      69.14 ms /     4 tokens (   17.28 ms per token,    57.86 tokens per second)
351.47.756.162 I slot print_timing: id  0 | task 25736 |       total time =    4505.07 ms / 13697 tokens
351.47.756.163 I slot print_timing: id  0 | task 25736 |    graphs reused =      16812
351.47.756.349 I slot      release: id  0 | task 25736 | stop processing: n_tokens = 13696, truncated = 0
351.47.769.339 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
351.47.769.521 I slot launch_slot_: id  0 | task 25749 | processing task, is_child = 0
351.47.902.171 I slot print_timing: id  0 | task 25749 | prompt eval time =      69.22 ms /     4 tokens (   17.31 ms per token,    57.79 tokens per second)
351.47.902.178 I slot print_timing: id  0 | task 25749 |        eval time =      63.40 ms /     4 tokens (   15.85 ms per token,    63.09 tokens per second)
351.47.902.179 I slot print_timing: id  0 | task 25749 |       total time =     132.62 ms /     8 tokens
351.47.902.180 I slot print_timing: id  0 | task 25749 |    graphs reused =      16814
351.47.902.360 I slot      release: id  0 | task 25749 | stop processing: n_tokens = 13696, truncated = 0
351.47.914.318 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
351.47.914.457 I slot launch_slot_: id  0 | task 25754 | processing task, is_child = 0
351.48.044.932 I slot print_timing: id  0 | task 25754 | prompt eval time =      68.12 ms /     4 tokens (   17.03 ms per token,    58.72 tokens per second)
351.48.044.939 I slot print_timing: id  0 | task 25754 |        eval time =      62.33 ms /     4 tokens (   15.58 ms per token,    64.18 tokens per second)
351.48.044.940 I slot print_timing: id  0 | task 25754 |       total time =     130.45 ms /     8 tokens
351.48.044.941 I slot print_timing: id  0 | task 25754 |    graphs reused =      16816
351.48.045.217 I slot      release: id  0 | task 25754 | stop processing: n_tokens = 13696, truncated = 0
351.48.058.160 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
351.48.058.295 I slot launch_slot_: id  0 | task 25759 | processing task, is_child = 0
351.48.190.595 I slot print_timing: id  0 | task 25759 | prompt eval time =      69.68 ms /     4 tokens (   17.42 ms per token,    57.41 tokens per second)
351.48.190.602 I slot print_timing: id  0 | task 25759 |        eval time =      62.60 ms /     4 tokens (   15.65 ms per token,    63.90 tokens per second)
351.48.190.603 I slot print_timing: id  0 | task 25759 |       total time =     132.28 ms /     8 tokens
351.48.190.604 I slot print_timing: id  0 | task 25759 |    graphs reused =      16818
351.48.190.875 I slot      release: id  0 | task 25759 | stop processing: n_tokens = 13696, truncated = 0
351.48.204.291 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
351.48.204.437 I slot launch_slot_: id  0 | task 25764 | processing task, is_child = 0
351.48.333.855 I slot print_timing: id  0 | task 25764 | prompt eval time =      69.03 ms /     4 tokens (   17.26 ms per token,    57.94 tokens per second)
351.48.333.861 I slot print_timing: id  0 | task 25764 |        eval time =      60.36 ms /     4 tokens (   15.09 ms per token,    66.27 tokens per second)
351.48.333.863 I slot print_timing: id  0 | task 25764 |       total time =     129.39 ms /     8 tokens
351.48.333.863 I slot print_timing: id  0 | task 25764 |    graphs reused =      16820
351.48.334.040 I slot      release: id  0 | task 25764 | stop processing: n_tokens = 13696, truncated = 0
351.48.338.064 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 21105835281
351.48.461.987 I slot launch_slot_: id  0 | task 25769 | processing task, is_child = 0
351.48.730.893 I slot print_timing: id  0 | task 25769 | prompt eval time =     207.01 ms /   469 tokens (    0.44 ms per token,  2265.62 tokens per second)
351.48.730.900 I slot print_timing: id  0 | task 25769 |        eval time =      61.87 ms /     4 tokens (   15.47 ms per token,    64.65 tokens per second)
351.48.730.902 I slot print_timing: id  0 | task 25769 |       total time =     268.88 ms /   473 tokens
351.48.730.902 I slot print_timing: id  0 | task 25769 |    graphs reused =      16822
351.48.730.949 I slot      release: id  0 | task 25769 | stop processing: n_tokens = 472, truncated = 0
351.48.745.491 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.994
351.48.745.616 I slot launch_slot_: id  0 | task 25775 | processing task, is_child = 0
351.48.871.438 I slot print_timing: id  0 | task 25775 | prompt eval time =      64.39 ms /     4 tokens (   16.10 ms per token,    62.12 tokens per second)
351.48.871.444 I slot print_timing: id  0 | task 25775 |        eval time =      61.41 ms /     4 tokens (   15.35 ms per token,    65.14 tokens per second)
351.48.871.446 I slot print_timing: id  0 | task 25775 |       total time =     125.80 ms /     8 tokens
351.48.871.446 I slot print_timing: id  0 | task 25775 |    graphs reused =      16824
351.48.871.498 I slot      release: id  0 | task 25775 | stop processing: n_tokens = 472, truncated = 0
351.48.875.141 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.994
351.48.875.334 I slot launch_slot_: id  0 | task 25780 | processing task, is_child = 0
351.49.005.189 I slot print_timing: id  0 | task 25780 | prompt eval time =      67.88 ms /     4 tokens (   16.97 ms per token,    58.92 tokens per second)
351.49.005.197 I slot print_timing: id  0 | task 25780 |        eval time =      61.95 ms /     4 tokens (   15.49 ms per token,    64.57 tokens per second)
351.49.005.198 I slot print_timing: id  0 | task 25780 |       total time =     129.83 ms /     8 tokens
351.49.005.199 I slot print_timing: id  0 | task 25780 |    graphs reused =      16826
351.49.005.247 I slot      release: id  0 | task 25780 | stop processing: n_tokens = 472, truncated = 0
351.49.009.568 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.994
351.49.009.778 I slot launch_slot_: id  0 | task 25785 | processing task, is_child = 0
351.49.142.126 I slot print_timing: id  0 | task 25785 | prompt eval time =      68.99 ms /     4 tokens (   17.25 ms per token,    57.98 tokens per second)
351.49.142.133 I slot print_timing: id  0 | task 25785 |        eval time =      63.33 ms /     4 tokens (   15.83 ms per token,    63.16 tokens per second)
351.49.142.134 I slot print_timing: id  0 | task 25785 |       total time =     132.32 ms /     8 tokens
351.49.142.134 I slot print_timing: id  0 | task 25785 |    graphs reused =      16828
351.49.142.181 I slot      release: id  0 | task 25785 | stop processing: n_tokens = 472, truncated = 0
351.49.145.993 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.994
351.49.146.215 I slot launch_slot_: id  0 | task 25790 | processing task, is_child = 0
351.49.278.125 I slot print_timing: id  0 | task 25790 | prompt eval time =      69.11 ms /     4 tokens (   17.28 ms per token,    57.88 tokens per second)
351.49.278.133 I slot print_timing: id  0 | task 25790 |        eval time =      62.77 ms /     4 tokens (   15.69 ms per token,    63.72 tokens per second)
351.49.278.135 I slot print_timing: id  0 | task 25790 |       total time =     131.88 ms /     8 tokens
351.49.278.135 I slot print_timing: id  0 | task 25790 |    graphs reused =      16830
351.49.278.185 I slot      release: id  0 | task 25790 | stop processing: n_tokens = 472, truncated = 0
351.49.281.571 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.143 (> 0.100 thold), f_keep = 0.028
351.49.406.777 I slot launch_slot_: id  0 | task 25795 | processing task, is_child = 0
351.49.609.139 I slot print_timing: id  0 | task 25795 | prompt eval time =     103.53 ms /    91 tokens (    1.14 ms per token,   879.01 tokens per second)
351.49.609.147 I slot print_timing: id  0 | task 25795 |        eval time =      98.80 ms /     6 tokens (   16.47 ms per token,    60.73 tokens per second)
351.49.609.148 I slot print_timing: id  0 | task 25795 |       total time =     202.33 ms /    97 tokens
351.49.609.149 I slot print_timing: id  0 | task 25795 |    graphs reused =      16834
351.49.609.179 I slot      release: id  0 | task 25795 | stop processing: n_tokens = 96, truncated = 0
351.49.612.622 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.948
351.49.612.770 I slot launch_slot_: id  0 | task 25803 | processing task, is_child = 0
351.49.768.160 I slot print_timing: id  0 | task 25803 | prompt eval time =      60.92 ms /     4 tokens (   15.23 ms per token,    65.66 tokens per second)
351.49.768.167 I slot print_timing: id  0 | task 25803 |        eval time =      94.44 ms /     6 tokens (   15.74 ms per token,    63.53 tokens per second)
351.49.768.168 I slot print_timing: id  0 | task 25803 |       total time =     155.37 ms /    10 tokens
351.49.768.169 I slot print_timing: id  0 | task 25803 |    graphs reused =      16838
351.49.768.199 I slot      release: id  0 | task 25803 | stop processing: n_tokens = 96, truncated = 0
351.49.771.177 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.948
351.49.771.293 I slot launch_slot_: id  0 | task 25810 | processing task, is_child = 0
351.49.930.764 I slot print_timing: id  0 | task 25810 | prompt eval time =      66.17 ms /     4 tokens (   16.54 ms per token,    60.45 tokens per second)
351.49.930.772 I slot print_timing: id  0 | task 25810 |        eval time =      93.28 ms /     6 tokens (   15.55 ms per token,    64.32 tokens per second)
351.49.930.773 I slot print_timing: id  0 | task 25810 |       total time =     159.45 ms /    10 tokens
351.49.930.774 I slot print_timing: id  0 | task 25810 |    graphs reused =      16842
351.49.930.805 I slot      release: id  0 | task 25810 | stop processing: n_tokens = 96, truncated = 0
351.49.934.081 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.948
351.49.934.201 I slot launch_slot_: id  0 | task 25817 | processing task, is_child = 0
351.50.097.471 I slot print_timing: id  0 | task 25817 | prompt eval time =      68.03 ms /     4 tokens (   17.01 ms per token,    58.80 tokens per second)
351.50.097.478 I slot print_timing: id  0 | task 25817 |        eval time =      95.22 ms /     6 tokens (   15.87 ms per token,    63.01 tokens per second)
351.50.097.480 I slot print_timing: id  0 | task 25817 |       total time =     163.25 ms /    10 tokens
351.50.097.481 I slot print_timing: id  0 | task 25817 |    graphs reused =      16846
351.50.097.512 I slot      release: id  0 | task 25817 | stop processing: n_tokens = 96, truncated = 0
351.50.111.716 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.948
351.50.111.859 I slot launch_slot_: id  0 | task 25824 | processing task, is_child = 0
351.50.273.337 I slot print_timing: id  0 | task 25824 | prompt eval time =      67.28 ms /     4 tokens (   16.82 ms per token,    59.45 tokens per second)
351.50.273.345 I slot print_timing: id  0 | task 25824 |        eval time =      94.17 ms /     6 tokens (   15.69 ms per token,    63.72 tokens per second)
351.50.273.347 I slot print_timing: id  0 | task 25824 |       total time =     161.45 ms /    10 tokens
351.50.273.347 I slot print_timing: id  0 | task 25824 |    graphs reused =      16850
351.50.273.385 I slot      release: id  0 | task 25824 | stop processing: n_tokens = 96, truncated = 0
351.50.286.422 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 21107774623
351.50.417.228 I slot launch_slot_: id  0 | task 25831 | processing task, is_child = 0
351.53.591.015 I slot print_timing: id  0 | task 25831 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.17 s / 3226.46 tokens per second
351.54.282.028 I slot print_timing: id  0 | task 25831 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.86 s / 3179.49 tokens per second
351.54.596.189 I slot print_timing: id  0 | task 25831 | prompt processing, n_tokens =  13094, progress = 0.96, t =   4.18 s / 3133.34 tokens per second
351.54.761.311 I slot print_timing: id  0 | task 25831 | prompt processing, n_tokens =  13606, progress = 1.00, t =   4.34 s / 3132.10 tokens per second
351.54.986.483 I slot print_timing: id  0 | task 25831 | prompt eval time =    4448.57 ms / 13610 tokens (    0.33 ms per token,  3059.41 tokens per second)
351.54.986.490 I slot print_timing: id  0 | task 25831 |        eval time =     120.65 ms /     7 tokens (   17.24 ms per token,    58.02 tokens per second)
351.54.986.491 I slot print_timing: id  0 | task 25831 |       total time =    4569.22 ms / 13617 tokens
351.54.986.491 I slot print_timing: id  0 | task 25831 |    graphs reused =      16855
351.54.986.701 I slot      release: id  0 | task 25831 | stop processing: n_tokens = 13616, truncated = 0
351.54.999.472 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
351.54.999.633 I slot launch_slot_: id  0 | task 25847 | processing task, is_child = 0
351.55.182.701 I slot print_timing: id  0 | task 25847 | prompt eval time =      69.45 ms /     4 tokens (   17.36 ms per token,    57.59 tokens per second)
351.55.182.708 I slot print_timing: id  0 | task 25847 |        eval time =     113.59 ms /     7 tokens (   16.23 ms per token,    61.63 tokens per second)
351.55.182.710 I slot print_timing: id  0 | task 25847 |       total time =     183.04 ms /    11 tokens
351.55.182.710 I slot print_timing: id  0 | task 25847 |    graphs reused =      16860
351.55.182.903 I slot      release: id  0 | task 25847 | stop processing: n_tokens = 13616, truncated = 0
351.55.212.789 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
351.55.212.932 I slot launch_slot_: id  0 | task 25855 | processing task, is_child = 0
351.55.394.572 I slot print_timing: id  0 | task 25855 | prompt eval time =      69.24 ms /     4 tokens (   17.31 ms per token,    57.77 tokens per second)
351.55.394.580 I slot print_timing: id  0 | task 25855 |        eval time =     112.38 ms /     7 tokens (   16.05 ms per token,    62.29 tokens per second)
351.55.394.581 I slot print_timing: id  0 | task 25855 |       total time =     181.62 ms /    11 tokens
351.55.394.582 I slot print_timing: id  0 | task 25855 |    graphs reused =      16865
351.55.394.839 I slot      release: id  0 | task 25855 | stop processing: n_tokens = 13616, truncated = 0
351.55.407.651 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
351.55.407.785 I slot launch_slot_: id  0 | task 25863 | processing task, is_child = 0
351.55.589.579 I slot print_timing: id  0 | task 25863 | prompt eval time =      68.63 ms /     4 tokens (   17.16 ms per token,    58.29 tokens per second)
